region	source_code	name	city	stored_w	w_present	override_w	override_file	effective_w	link_state	stored_a	a_override	suppressed	src
PA	PA	Chosen Martial Arts Academy	Palmyra	http://www.chosenmartialartsacademy.com/	Y			http://www.chosenmartialartsacademy.com/	HAS_STORED	30 N Londonderry Square			snippets/tjjm-gyms-data-22.liquid
PA	PA	Daniel Gracie BJJ	Philadelphia	https://www.danielgraciephilly.com	Y			https://www.danielgraciephilly.com	HAS_STORED	2301 N Front Street			snippets/tjjm-gyms-data-22.liquid
PA	PA	Fight Firm	Philadelphia	http://fightfirmgym.com	Y			http://fightfirmgym.com	HAS_STORED	461 N 9th St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Marquez MMA	Philadelphia		N				NO_W_KEY|RENDERS_BLANK	4500 Worth St Unit 401A			snippets/tjjm-gyms-data-22.liquid
PA	PA	Philadelphia Jiu-Jitsu	Philadelphia	https://www.instagram.com/philadelphiajiujitsu/	Y			https://www.instagram.com/philadelphiajiujitsu/	HAS_STORED	1760 Barbara St			snippets/tjjm-gyms-data-22.liquid
PA	PA	RH Studios BJJ	Philadelphia	https://www.instagram.com/rhstudios_bjj/	Y			https://www.instagram.com/rhstudios_bjj/	HAS_STORED	10000 Sandmeyer Ln			snippets/tjjm-gyms-data-22.liquid
PA	PA	Renzo Gracie Philadelphia	Philadelphia	https://renzograciephiladelphia.com	Y			https://renzograciephiladelphia.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
PA	PA	SAS Philadelphia Brazilian Jiu-Jitsu	Philadelphia	http://www.sasphiladelphiabjj.com/	Y			http://www.sasphiladelphiabjj.com/	HAS_STORED	2137 E Huntingdon St Suite W1100			snippets/tjjm-gyms-data-22.liquid
PA	PA	Shorty's Brazilian Jiu Jitsu	Philadelphia	http://www.shortysbjj.com	Y			http://www.shortysbjj.com	HAS_STORED	3826 Lancaster Ave			snippets/tjjm-gyms-data-22.liquid
PA	PA	The Jiu Jitsu Company	Philadelphia	http://www.jiujitsuphilly.com	Y			http://www.jiujitsuphilly.com	HAS_STORED	31 S 2nd St Fl 2			snippets/tjjm-gyms-data-22.liquid
PA	PA	Undisputed MMA	Philadelphia	https://undisputed-mma-llc.business.site/	Y			https://undisputed-mma-llc.business.site/	HAS_STORED	6501 Ogontz Ave			snippets/tjjm-gyms-data-22.liquid
PA	PA	Alliance Pennsylvania Jiu-Jitsu	Phoenixville	http://www.bajji.com/	Y			http://www.bajji.com/	HAS_STORED	280 Schuylkill Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Gracie Jiu Jitsu Phoenixville	Phoenixville	http://graciejiujitsuphoenixville.com/	Y			http://graciejiujitsuphoenixville.com/	HAS_STORED	550 Kimberton Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	USA MMA Academy	Phoenixville	http://www.usammaacademy.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	711 Wheatland St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Alliance Jiu Jitsu Pittsburgh	Pittsburgh	https://alliancejiujitsupittsburgh.com	Y			https://alliancejiujitsupittsburgh.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
PA	PA	Personal Training Tactics by Don Kaecher	Pittsburgh		N				NO_W_KEY|RENDERS_BLANK	2554 Brownsville Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Renzo Gracie Pittsburgh	Pittsburgh	http://www.renzograciepittsburgh.com/	Y			http://www.renzograciepittsburgh.com/	HAS_STORED	5104 Butler Street			snippets/tjjm-gyms-data-22.liquid
PA	PA	Steel City Martial Arts	Pittsburgh	http://www.steelcitymartialarts.com	Y			http://www.steelcitymartialarts.com	HAS_STORED	3842 Library Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	The Academy of Martial Arts and Fitness	Pittsburgh	http://www.pittsburghacademy.com/	Y			http://www.pittsburghacademy.com/	HAS_STORED	24 Woodville Ave			snippets/tjjm-gyms-data-22.liquid
PA	PA	True Believer Jiu Jitsu	Pittsburgh	http://www.truebelieverjiujitsu.com/	Y			http://www.truebelieverjiujitsu.com/	HAS_STORED	1928 Spring Garden Ave			snippets/tjjm-gyms-data-22.liquid
PA	PA	American Top Team Happy Valley	Pleasant Gap	https://atthappyvalleypa.com/	Y			https://atthappyvalleypa.com/	HAS_STORED	147 Valor Ct			snippets/tjjm-gyms-data-22.liquid
PA	PA	Droogs MMA & Jiu Jitsu	Pottstown	http://droogsmma.com/	Y			http://droogsmma.com/	HAS_STORED	1730 New Schuylkill Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Mountain Road Jiu-Jitsu	Pottsville	https://mountainroadjiujitsu.com/	Y			https://mountainroadjiujitsu.com/	HAS_STORED	1766 W Market St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Pottsville BJJ	Pottsville	https://pottsvillebjj.com	Y			https://pottsvillebjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
PA	PA	Quakertown Academy of MMA & Fitness	Quakertown	https://www.mindbodyonline.com/explore/locations/vmma-quakertown	Y			https://www.mindbodyonline.com/explore/locations/vmma-quakertown	HAS_STORED	214 N West End Blvd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Berks County Brazilian Jiu-Jitsu	Reading	http://www.bcbjj.org/	Y			http://www.bcbjj.org/	HAS_STORED	830 Mountain Home Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Reading BJJ	Reading	https://readingbjj.com	Y			https://readingbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
PA	PA	Team Pereira / Jucao Mixed Martial Arts Academy	Reading	http://pereirabjj.com/	Y			http://pereirabjj.com/	HAS_STORED	1414 Moss Street			snippets/tjjm-gyms-data-22.liquid
PA	PA	Mace MMA	Red Lion	http://macemma.com/	Y			http://macemma.com/	HAS_STORED	133 W Broadway			snippets/tjjm-gyms-data-22.liquid
PA	PA	Gracie Jiu-Jitsu Richboro	Richboro		N				NO_W_KEY|RENDERS_BLANK	890 2nd Street Pike Suite 896			snippets/tjjm-gyms-data-22.liquid
PA	PA	Movement Art Jiu-Jitsu	Richboro	http://www.rmbjjrichboro.com	Y			http://www.rmbjjrichboro.com	HAS_STORED	879 Bustleton Pike			snippets/tjjm-gyms-data-22.liquid
PA	PA	High Voltage Gym	Royersford	http://www.highvoltagegym.net/	Y			http://www.highvoltagegym.net/	HAS_STORED	61 S Reed Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Empower Jiu Jitsu	Sarver	http://empowerjiujitsupa.com/	Y			http://empowerjiujitsupa.com/	HAS_STORED	384 Sun Mine Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Precision Jiu Jitsu Spring Mount	Schwenksville	https://www.precisionjjspringmount.com	Y			https://www.precisionjjspringmount.com	HAS_STORED	696 Main St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Pride Lands MMA Academy	Scranton	http://www.pridelandsmma.com/	Y			http://www.pridelandsmma.com/	HAS_STORED	731 Cedar Ave			snippets/tjjm-gyms-data-22.liquid
PA	PA	SBG Pennsylvania	Scranton	https://sbgpa.com	Y			https://sbgpa.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
PA	PA	Elite Performance Combat Club	Shamokin	http://www.epccbjj.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	42 N Market St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Sion Brazilian JiuJitsu	Southampton	http://sionbjj.com/	Y			http://sionbjj.com/	HAS_STORED	1020 Industrial Blvd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Spring Grove Brazilian Jiu-Jitsu	Spring Grove		N				NO_W_KEY|RENDERS_BLANK	244 Old Hanover Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Central PA Mixed Martial Arts	State College	https://www.cpamma.com/	Y			https://www.cpamma.com/	HAS_STORED	1445 W College Ave			snippets/tjjm-gyms-data-22.liquid
PA	PA	LombardMMA	State College	http://lombardmma.com/	Y			http://lombardmma.com/	HAS_STORED	127 Sowers St			snippets/tjjm-gyms-data-22.liquid
PA	PA	State College BJJ	State College	https://statecollegebjj.com	Y			https://statecollegebjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
PA	PA	American Killer Bees PA MMA & BJJ	Stroudsburg	http://killerbeespa.com/	Y			http://killerbeespa.com/	HAS_STORED	344 Stroud Mall Rd #454			snippets/tjjm-gyms-data-22.liquid
PA	PA	Renzo Gracie Pocono / Jiu Jitsu Asylum	Stroudsburg		N				NO_W_KEY|RENDERS_BLANK	1125 N 9th St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Northeastern Ju Jitsu	Swoyersville	http://www.nejujitsu.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	1047 Main St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Edge Fitness & Martial Arts	Towanda	http://www.theedgefitness.com/	Y			http://www.theedgefitness.com/	HAS_STORED	17 Pine St			snippets/tjjm-gyms-data-22.liquid
PA	PA	X-Treme MMA American Top Team	Warrington	http://www.warringtonjiu-jitsu.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	626 Easton Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Elite Martial Arts Center	Waynesboro	https://www.facebook.com/EliteFamilyMA/	Y			https://www.facebook.com/EliteFamilyMA/	HAS_STORED	250 N Church St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Team Junqueira Pittsburgh	Wexford	https://www.teamjunqueira.com/	Y			https://www.teamjunqueira.com/	HAS_STORED	12330 Perry Hwy			snippets/tjjm-gyms-data-22.liquid
PA	PA	Bad Company Jiu-Jitsu	Wilkes-Barre	https://www.badcompanybjj.com/	Y			https://www.badcompanybjj.com/	HAS_STORED	24 Forrest St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Wilkes-Barre BJJ	Wilkes-Barre	https://wilkesbarrebjj.com	Y			https://wilkesbarrebjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
PA	PA	Williamsport School of Self Defense	Williamsport		N				NO_W_KEY|RENDERS_BLANK	734 W 4th St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Delco Brazilian Jiu-Jitsu	Woodlyn	http://www.delcobjj.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	1936 MacDade Blvd #7			snippets/tjjm-gyms-data-22.liquid
PA	PA	East York Brazilian Jiu Jitsu	York	https://yorkbjj.com	Y			https://yorkbjj.com	HAS_STORED				snippets/tjjm-gyms-data-22.liquid
PA	PA	Red Lion BJJ	York		N				NO_W_KEY|RENDERS_BLANK	2810 E Prospect Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	York BJJ	York	https://yorkbjj.com	Y			https://yorkbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
PA	PA	York Brazilian Jiu Jitsu	York	http://www.3gyorkbjj.com	Y			http://www.3gyorkbjj.com	HAS_STORED	3130 West Market St			snippets/tjjm-gyms-data-22.liquid
PA	PA	York Mixed Martial Arts Academy	York	http://www.ymmaa.com/	Y			http://www.ymmaa.com/	HAS_STORED	2323 Carlisle Rd			snippets/tjjm-gyms-data-22.liquid
PA	PA	Zero Brazilian Jiu Jitsu	York	http://www.zerobjj.com/	Y			http://www.zerobjj.com/	HAS_STORED	463 S Albemarle St			snippets/tjjm-gyms-data-22.liquid
PA	PA	Stout PGH - Zelienople/North	Zelienople	http://stouttrainpitt.com/	Y			http://stouttrainpitt.com/	HAS_STORED	50 Halstead Blvd			snippets/tjjm-gyms-data-22.liquid
PE	PE	West River Jiu Jitsu	Bonshaw	https://westriverjiujitsu.ca	Y			https://westriverjiujitsu.ca	HAS_STORED				snippets/tjjm-gyms-data.liquid
PE	PE	Charlottetown BJJ Academy	Charlottetown	https://charlottetownbjj.com	Y			https://charlottetownbjj.com	HAS_STORED				snippets/tjjm-gyms-data.liquid
PE	PE	JM Brazilian Jiu-Jitsu	Charlottetown	https://jmbjj.ca	Y			https://jmbjj.ca	HAS_STORED	21 Macaleer Dr, Charlottetown, PEI			snippets/tjjm-gyms-data-44.liquid
PE	PE	PEI Brazilian Jiu Jitsu	Charlottetown	https://peibjj.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK			Y	snippets/tjjm-gyms-data.liquid
PE	PE	Renzo Gracie PEI Lot 36	Charlottetown	https://www.facebook.com/p/Renzo-Gracie-PEI-Lot-36-100069410847003	Y			https://www.facebook.com/p/Renzo-Gracie-PEI-Lot-36-100069410847003	HAS_STORED				snippets/tjjm-gyms-data-44.liquid
PE	PE	Montague BJJ	Montague	https://montaguebjj.ca	Y			https://montaguebjj.ca	HAS_STORED				snippets/tjjm-gyms-data.liquid
PE	PE	PEI Martial Arts Academy O'Leary	O'Leary	https://www.peimma.com/oleary	Y			https://www.peimma.com/oleary	HAS_STORED	424 Main St, O'Leary, PE C0B 1V0			snippets/tjjm-gyms-data-44.liquid
PE	PE	Souris Brazilian Jiu-Jitsu	Souris	https://sourisbjj.com	Y			https://sourisbjj.com	HAS_STORED				snippets/tjjm-gyms-data.liquid
PE	PE	Stratford BJJ PEI	Stratford	https://stratfordbjjpei.com	Y	https://www.peimma.com/stratford	websites-3	https://www.peimma.com/stratford	HAS_STORED+REPOINTED				snippets/tjjm-gyms-data.liquid
PE	PE	Island Grappling Club	Summerside	https://islandgrapplingclub.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK			Y	snippets/tjjm-gyms-data.liquid
PE	PE	PEI Martial Arts Academy Summerside	Summerside	https://www.peimma.com	Y			https://www.peimma.com	HAS_STORED				snippets/tjjm-gyms-data.liquid
PE	PE	Summerside BJJ PEI	Summerside	https://summersidebjjpei.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK			Y	snippets/tjjm-gyms-data.liquid
PE	PE	Wulfrun Martial Arts	York	https://wulfrunmartialarts.com	Y			https://wulfrunmartialarts.com	HAS_STORED				snippets/tjjm-gyms-data.liquid
QC	QC	Alma BJJ	Alma	https://almabjj.com	Y			https://almabjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
QC	QC	Académie Impak	Beloeil	https://impakmma.com	Y			https://impakmma.com	HAS_STORED	347 Rue Duvernay, Beloeil, QC J3G 2M2			snippets/tjjm-gyms-data-43.liquid
QC	QC	Gracie Barra Boucherville	Boucherville	https://www.gbbou.ca	Y			https://www.gbbou.ca	HAS_STORED	540 Rue D'Avaugour, unité 1050, Boucherville, QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	Gracie Barra Brossard	Brossard	https://gbbrossard.ca	Y			https://gbbrossard.ca	HAS_STORED	7565 Taschereau Blvd, Brossard, QC J4Y 1A2			snippets/tjjm-gyms-data-43.liquid
QC	QC	Guara BJJ	Brossard	https://www.guarabjj.com	Y			https://www.guarabjj.com	HAS_STORED	5635 Grande-Allée suite 106, Brossard, QC J4Z 3G3			snippets/tjjm-gyms-data-43.liquid
QC	QC	Drummondville BJJ	Drummondville	https://drummondvillebjj.com	Y			https://drummondvillebjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
QC	QC	Elite Jiu Jitsu Drummondville	Drummondville	https://www.elitejjd.ca	Y			https://www.elitejjd.ca	HAS_STORED	4587 boulevard Allard, Drummondville, QC J2A 1R9			snippets/tjjm-gyms-data-43.liquid
QC	QC	Arts Martiaux DeRocque BJJ	Gatineau	https://derocquebjj.com	Y			https://derocquebjj.com	HAS_STORED	10 rue Belmont, Gatineau, QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	Aylmer Jiu-Jitsu and Muay-Thai	Gatineau	https://www.aylmerjiujitsu.com	Y			https://www.aylmerjiujitsu.com	HAS_STORED	140 Rue Principale, Gatineau, QC J9H 3M4			snippets/tjjm-gyms-data-43.liquid
QC	QC	Centre Evolution	Gatineau	https://www.artsmartiauxevolution.com	Y			https://www.artsmartiauxevolution.com	HAS_STORED	74 boulevard Gréber, Gatineau, QC J8T 3P8			snippets/tjjm-gyms-data-43.liquid
QC	QC	Patenaude Martial Arts Gatineau	Gatineau	https://patenaude-martialarts.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
QC	QC	Rossi BJJ & Kickboxing	Gatineau	https://www.rossibjjkick.ca	Y			https://www.rossibjjkick.ca	HAS_STORED	2019 Boulevard Maloney E, Gatineau, QC J8R 3Z3			snippets/tjjm-gyms-data-43.liquid
QC	QC	Les Mauvais Compagnons	Granby	https://lesmauvaiscompagnons.com	Y			https://lesmauvaiscompagnons.com	HAS_STORED	231 rue Saint-Charles Sud #4, Granby, QC J2G 9M6			snippets/tjjm-gyms-data-43.liquid
QC	QC	Action & Reaction MMA	Laval	https://actionreactionmma.ca	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
QC	QC	Fearless MMA	Laval	https://fearlessmma.ca	Y			https://fearlessmma.ca	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
QC	QC	Gracie Barra Laval	Laval	https://gblaval.com	Y			https://gblaval.com	HAS_STORED	3625 Bd Curé-Labelle, Laval, QC H7T 1R6			snippets/tjjm-gyms-data-43.liquid
QC	QC	Renzo Gracie Laval	Laval	https://www.gracielaval.com	Y			https://www.gracielaval.com	HAS_STORED	3274 Blvd. Saint-Martin O Suite 201, Laval, QC H7T 1A1			snippets/tjjm-gyms-data-43.liquid
QC	QC	Bravado BJJ Rive-Sud	Longueuil	https://www.bravadobjjrivesud.com	Y			https://www.bravadobjjrivesud.com	HAS_STORED	4180 Chemin de Chambly, Longueuil (St-Hubert), QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	Longueuil BJJ	Longueuil	https://longueuilbjj.com	Y			https://longueuilbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
QC	QC	Outros Caras Jiu-Jitsu	Longueuil	https://www.outroscaras-bjj.com	Y			https://www.outroscaras-bjj.com	HAS_STORED	1175 Chemin du Coteau-Rouge, Longueuil, QC J4K 1X1			snippets/tjjm-gyms-data-43.liquid
QC	QC	Volt BJJ	Longueuil	https://www.voltbjj.com	Y			https://www.voltbjj.com	HAS_STORED	1077 Chemin de Chambly, Longueuil, QC J4H 3M7			snippets/tjjm-gyms-data-43.liquid
QC	QC	Gracie Jiu-Jitsu St-Nicolas	Lévis	https://www.graciejiujitsustnicolas.com	Y			https://www.graciejiujitsustnicolas.com	HAS_STORED	845 Route Marie-Victorin, Lévis, QC G7A 3S8			snippets/tjjm-gyms-data-43.liquid
QC	QC	Levis BJJ	Lévis	https://levisbjj.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
QC	QC	Académie Frontenac	Montreal	https://www.academiefrontenac.com	Y			https://www.academiefrontenac.com	HAS_STORED	2600 rue Ontario E. suite 152, Montréal, QC H2K 4K4			snippets/tjjm-gyms-data-43.liquid
QC	QC	Alliance Jiu Jitsu Montreal	Montreal	https://alliancejiujitsumontreal.com	Y	https://brazilianjiujitsumontreal.com	websites-2	https://brazilianjiujitsumontreal.com	HAS_STORED+REPOINTED		5842 Boul. St Laurent, Montreal, QC H2T 1T3		snippets/tjjm-gyms-data.liquid
QC	QC	Carlson Gracie Montreal	Montreal	https://carlsongraciemontreal.com	Y			https://carlsongraciemontreal.com	HAS_STORED				snippets/tjjm-gyms-data.liquid
QC	QC	Gracie Barra Kirkland	Montreal	https://gbkirkland.ca	Y			https://gbkirkland.ca	HAS_STORED	16751 Boul Hymus, Kirkland, QC H9H 3L4			snippets/tjjm-gyms-data-43.liquid
QC	QC	Gracie Barra Montreal	Montreal	https://gbmontreal.ca	Y			https://gbmontreal.ca	HAS_STORED	3975 Notre-Dame O., Montreal, QC H4C 1R2			snippets/tjjm-gyms-data-43.liquid
QC	QC	Gracie Barra Montreal-Ouest	Montreal	https://gbmontrealouest.ca	Y			https://gbmontrealouest.ca	HAS_STORED	14c Av. Westminster N., Montreal-Ouest, QC H4X 1Y9			snippets/tjjm-gyms-data-43.liquid
QC	QC	Gracie Barra Saint-Laurent	Montreal	https://gbsaintlaurent.ca	Y			https://gbsaintlaurent.ca	HAS_STORED	2167 Blvd. Marcel-Laurin, Montréal, QC H4R 1K4			snippets/tjjm-gyms-data-43.liquid
QC	QC	Gracie Barra Sainte-Anne-de-Bellevue	Montreal	https://gbsainteanne.ca	Y			https://gbsainteanne.ca	HAS_STORED	37 Rue Sainte-Anne, Sainte-Anne-de-Bellevue, QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	NovaGym	Montreal	https://novagym.ca	Y			https://novagym.ca	HAS_STORED				snippets/tjjm-gyms-data.liquid
QC	QC	Plateau BJJ	Montreal	https://plateaubjj.com	Y			https://plateaubjj.com	HAS_STORED	3655 Boul. Saint-Laurent Unit 107, Montreal, QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	Renzo Gracie Montreal	Montreal	https://renzogracieontreal.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
QC	QC	Renzo Gracie West Island	Montreal	https://www.rgwestisland.ca	Y			https://www.rgwestisland.ca	HAS_STORED	100 Jacques Bizard Blvd, L'Île-Bizard, QC H9C 2T9			snippets/tjjm-gyms-data-43.liquid
QC	QC	Santos Brothers BJJ Montreal	Montreal	https://santosbrothersbjjmtl.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
QC	QC	Tristar Gym Montreal	Montreal	https://tristargym.com	Y			https://tristargym.com	HAS_STORED		5275 Rue Ferrier		snippets/tjjm-gyms-data.liquid
QC	QC	Académie JiuManji	Nicolet	https://academiejiumanji.com	Y			https://academiejiumanji.com	HAS_STORED	2041 Bd Louis Fréchette, Nicolet, QC J3T 1M4			snippets/tjjm-gyms-data-43.liquid
QC	QC	Groupe Butactik	Notre-Dame-du-Mont-Carmel	https://butactik.com	Y			https://butactik.com	HAS_STORED	801 Rang St-Louis, Notre-Dame-du-Mont-Carmel, QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	Alliance Jiu Jitsu Quebec City	Quebec City	https://alliancejiujitsuqc.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
QC	QC	Bjj Québec	Quebec City	https://bjjquebec.com	Y			https://bjjquebec.com	HAS_STORED	2376 Rue Galvani, Québec, QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	Nordik Fight Club	Quebec City	https://nordikfightclub.com	Y			https://nordikfightclub.com	HAS_STORED				snippets/tjjm-gyms-data.liquid
QC	QC	Royal Jiu-Jitsu Quebec	Quebec City	https://royaljiujitsu.ca	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK			Y	snippets/tjjm-gyms-data.liquid
QC	QC	Royal Jiu-Jitsu Québec	Quebec City	https://royaljiujitsuqc.com	Y			https://royaljiujitsuqc.com	HAS_STORED	3347 Rue du Carrefour, Québec, QC G1C 8J9			snippets/tjjm-gyms-data-43.liquid
QC	QC	Sampa Jiu-Jitsu	Quebec City	https://www.sampajjb.com	Y			https://www.sampajjb.com	HAS_STORED	1375 Frank Carrel #19, Québec, QC G1N 2E2			snippets/tjjm-gyms-data-43.liquid
QC	QC	North Legion Académie	Repentigny	https://northlegionacademie.ca	Y			https://northlegionacademie.ca	HAS_STORED	565 Rue Lanaudière, Repentigny, QC J6A 7N1			snippets/tjjm-gyms-data-43.liquid
QC	QC	Tristar Gym Repentigny	Repentigny	https://tristarrepentigny.ca	Y			https://tristarrepentigny.ca	HAS_STORED	530 Rue Notre-Dame, Repentigny, QC J6A 2T8			snippets/tjjm-gyms-data-43.liquid
QC	QC	Rimouski BJJ	Rimouski	https://rimouskibjj.com	Y			https://rimouskibjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
QC	QC	Rimouski Submission Fight	Rimouski		N				NO_W_KEY|RENDERS_BLANK	254 Rue Saint-Germain Est, Rimouski, QC G5L 1B4			snippets/tjjm-gyms-data-43.liquid
QC	QC	Alliance Jiu Jitsu Montréal - Rosemère	Rosemère	https://brazilianjiujitsumontreal.com	Y			https://brazilianjiujitsumontreal.com	HAS_STORED	Centre Sportif Rosemère, 235 Boul. Labelle, Rosemère, QC J7A 2H3			snippets/tjjm-gyms-data-43.liquid
QC	QC	Newaza Studio Jiujitsu	Rouyn-Noranda		N				NO_W_KEY|RENDERS_BLANK	Rouyn-Noranda, QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	Jiu-Jitsu Saguenay	Saguenay	https://bjjsaguenay.com	Y			https://bjjsaguenay.com	HAS_STORED	2367 Rue Mathias, Jonquière, QC G7S 3V4			snippets/tjjm-gyms-data-43.liquid
QC	QC	Saguenay BJJ	Saguenay	https://saguenaybjj.com	Y			https://saguenaybjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
QC	QC	Académie Connexion	Saint-Amable	https://academieconnexion.com	Y			https://academieconnexion.com	HAS_STORED	510 Rue Charbonneau, Saint-Amable, QC J0L 1N0			snippets/tjjm-gyms-data-43.liquid
QC	QC	Arts Martiaux KJS	Saint-Constant	https://www.artsmartiauxkjs.com	Y			https://www.artsmartiauxkjs.com	HAS_STORED	2 Montée des Bouleaux #100, Saint-Constant, QC J5A 1M1			snippets/tjjm-gyms-data-43.liquid
QC	QC	Nova Uniao St-Jean	Saint-Jean-sur-Richelieu		N				NO_W_KEY|RENDERS_BLANK	685 Rue Saint-Jacques, Saint-Jean-sur-Richelieu, QC J3B 2M9			snippets/tjjm-gyms-data-43.liquid
QC	QC	Kuzushi Fight Club	Saint-Jérôme	https://www.saintjeromebjj.com	Y			https://www.saintjeromebjj.com	HAS_STORED	1085 rue Melançon, Saint-Jérôme, QC			snippets/tjjm-gyms-data-43.liquid
QC	QC	LV Jiu-Jitsu	Saint-Mathieu-de-Beloeil	https://lvbjj.ca	Y			https://lvbjj.ca	HAS_STORED	3110 Rue Bernard-Pilon, Saint-Mathieu-de-Beloeil, QC J3G 4S5			snippets/tjjm-gyms-data-43.liquid
QC	QC	Sept-Iles BJJ	Sept-Îles	https://septilesbjj.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
QC	QC	Arts Martiaux K2V	Shefford	https://www.ecolekaratebromont.com	Y			https://www.ecolekaratebromont.com	HAS_STORED	104 rue Clermont, Shefford, QC J2M 1X3			snippets/tjjm-gyms-data-43.liquid
QC	QC	Académie Athéna	Sherbrooke	https://www.athenabjj.com	Y			https://www.athenabjj.com	HAS_STORED	1381 Rue King E, Sherbrooke, QC J1G 1E8			snippets/tjjm-gyms-data-43.liquid
QC	QC	Académie SGS	Sherbrooke	https://academiesgs.com	Y			https://academiesgs.com	HAS_STORED	297 Rue King Ouest, Sherbrooke, QC J1H 1R2			snippets/tjjm-gyms-data-43.liquid
QC	QC	Nomad Brazilian Jiu-Jitsu	Sherbrooke	https://nomadbjj.com	Y			https://nomadbjj.com	HAS_STORED	1581 Rue Denault, Sherbrooke, QC J1H 2R1			snippets/tjjm-gyms-data-43.liquid
QC	QC	Sherbrooke BJJ	Sherbrooke	https://sherbrookebjj.com	Y			https://sherbrookebjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
QC	QC	Three Headed Beast	Sherbrooke	https://www.sherbrookebjj.com	Y			https://www.sherbrookebjj.com	HAS_STORED	1271 rue King Est, Sherbrooke, QC J1G 1E4			snippets/tjjm-gyms-data-43.liquid
QC	QC	École de kickboxing de l'Estrie	Sherbrooke	https://estriekickboxing.com	Y			https://estriekickboxing.com	HAS_STORED	565 King Est local 300, Sherbrooke, QC J1G 1B6			snippets/tjjm-gyms-data-43.liquid
