verdict	name	region	record_city	url	note	src
OK	Hicsmma	KY	Bowling Green	https://www.hicsmma.com/	Bowling Green KY, Dishman Ln matches	verdict-id-8.tsv
OK	Hidden Samurai Martial Arts	KY	Owensboro	https://hsmaa7.wixsite.com/hiddensamurai	Owensboro KY, now Scherm Rd	verdict-id-8.tsv
OK	Hillcrest Academy of Goshin	OH	Cleveland	https://www.hillcrestjujitsu.com/	4431 Mayfield Rd, Cleveland OH	verdict-id-8.tsv
OK	Hiscoe Jiu-Jitsu	BC	Chilliwack	https://www.hiscoejiujitsu.com	Chilliwack BC address matches	verdict-id-8.tsv
OK	Hood Rich Jiu Jitsu	BC	Victoria	https://www.hoodrichjj.com	1510 Fort St, Victoria BC	verdict-id-8.tsv
OK	Hooked Martial Arts + Fitness	AL	Opelika	https://www.hookedmartialarts.com/	Opelika AL, jiu-jitsu and judo	verdict-id-8.tsv
OK	Hopkinsville Martial Arts	KY	Hopkinsville	https://hoptownmartialarts.com/	1005 Skyline Dr, Hopkinsville KY	verdict-id-8.tsv
OK	House of Alameda Jiu Jitsu	HI	Keaau	https://alamedajj.com	Keaau HI address matches	verdict-id-8.tsv
OK	Houzn Jiu Jitsu Academy	SC	Mount Pleasant	https://www.houznjiujitsu.academy	Mount Pleasant SC address matches	verdict-id-8.tsv
OK	Huard's Ju-Jitsu & Karate	ME	Winslow	https://huardsmartialarts.com	234 Clinton Ave, Winslow ME	verdict-id-8.tsv
AGGREGATOR	Hub City MMA & BJJ	SD	Aberdeen	https://hubcitymma.gymdesk.com	Gymdesk booking platform, Aberdeen SD	verdict-id-8.tsv
OK	Humboldt Jiu Jitsu	CA	Arcata	https://humboldtjiujitsu.com/	1041 F St, Arcata CA	verdict-id-8.tsv
OK	IJC Martial Arts	NY	Queens	https://ijcnyc.com	College Point, Flushing, Queens NY	verdict-id-8.tsv
OK	Ice Dragon Academy	ND	Bismarck	https://icedragonacademy.com	3007 Morrison Ave, Bismarck ND	verdict-id-8.tsv
OK	Icon Combat	NB	Moncton	https://iconcombat.com	Moncton NB, BJJ wrestling plus striking	verdict-id-8.tsv
OK	Idahome Jiu-Jitsu	ID	Caldwell	https://idahomejiujitsu.com	Caldwell ID address matches exactly	verdict-id-8.tsv
OK	Impact Jiu Jitsu Albuquerque	NM	Albuquerque	https://impactjjabq.com	6509 Lomas Blvd NE, Albuquerque	verdict-id-8.tsv
OK	Imperial Training Center	MN	Rochester	https://imperialtrainingcenter.com	BJJ school, address matches Rochester MN	verdict-id-9.tsv
OK	Infinitum Jiu Jitsu Academy - PSBJJ Lake Conroe	TX	Conroe	https://infinitumjiujitsuconroe.com/contact	BJJ academy, Conroe TX address matches	verdict-id-9.tsv
OK	Infinity Gracie Brazilian Jiu Jitsu	NH	Lebanon	https://www.gracieuppervalley.com	45 Hanover St Lebanon NH confirmed	verdict-id-9.tsv
OK	Institute of Combat	CA	Arcata	https://www.instituteofcombat.com/	Arcata CA, BJJ and wrestling	verdict-id-9.tsv
OK	Iowa Top Team Boxing & Jiu-Jitsu	IA	Clinton	https://www.iowatopteam.com	123 Main Ave Clinton IA confirmed	verdict-id-9.tsv
OK	Iron Academy Martial Arts	MN	Hibbing	https://ironacademymartialarts.com	Hibbing MN address matches, jiu-jitsu focus	verdict-id-9.tsv
OK	Iron Wolf Academy	GA	Braselton	https://www.ironwolfacademy.org/	Braselton GA address matches, BJJ offered	verdict-id-9.tsv
OK	Ithaca BJJ	NY	Ithaca	https://www.ithacabjjschool.com/	40 Catherwood Road, Ithaca NY listed	verdict-id-9.tsv
OK	Jacaré Brazilian Jiu-Jitsu	FL	Ocoee	https://jacaremartialarts.com/	1681 Amazing Way, Ocoee FL	verdict-id-9.tsv
OK	Jackson Hole MMA	WY	Jackson	https://jacksonholemma.com	3580 South Park Drive, Jackson WY	verdict-id-9.tsv
OK	James Shook Brazilian Jiu-Jitsu	GA	Acworth	https://tier1jiujitsu.com/	Rebrand Tier 1, now Dallas GA	verdict-id-9.tsv
OK	Jay Pages Jiu-Jitsu & MMA	AZ	Tempe	https://jaypagesjjmma.com/	6745 S Harl Ave, Tempe AZ	verdict-id-9.tsv
OK	Jean Jacques Machado Fresno	CA	Fresno	https://jjmachadofresno.com/	6701 N Milburn Ave, Fresno CA	verdict-id-9.tsv
OK	Jiu Jitsu Tech Mix martial arts and fitness	TX	Corinth	https://www.jiujitsutech.com/	7650 I-35E Corinth TX, matches	verdict-id-9.tsv
OK	Jiu Livre NYC	NY	New York	https://jiulivre.com/	383 5th Ave, Manhattan NY	verdict-id-9.tsv
OK	Jiu-Jitsu 100 Academy	ID	Hailey	https://jiujitsu100.com	111 S Main St, Hailey ID	verdict-id-9.tsv
OK	Jiu-Jitsu Unlimited	IA	Sioux City	https://jjxkbultd.com	6009 Gordon Dr, Sioux City IA	verdict-id-9.tsv
OK	Jon Calestine BJJ	NY	New York	https://calestinejj.com/	315 Meserole St, Brooklyn NY	verdict-id-9.tsv
OK	Junglefowl Brazilian Jiu Jitsu	NB	Sackville	https://junglefowlbjj.ca	86 Main Street, Sackville NB	verdict-id-9.tsv
OK	KC Jones Martial Arts	MS	Long Beach	https://www.kcjonesmartialarts.com	Long Beach MS named, TKD and BJJ	verdict-id-9.tsv
OK	Kaiser Jiu Jitsu	BC	Victoria	https://www.kaiserjiujitsu.com	Victoria BC named, no street address	verdict-id-9.tsv
OK	Kaizen Martial Arts and Health Club	BC	Richmond	https://kaizenjhc.ca	Richmond BC, judo and BJJ	verdict-id-9.tsv
